vendor,product_name,current_price,old_price,month
Metro,"Medium Roast Pike Place Instant Coffee, Via Instant",8.49,9.99,7
Metro,"Medium Roast Pike Place Instant Coffee, Via Instant",8.49,9.99,8
Metro,"Medium Roast Pike Place Instant Coffee, Via Instant",7.99,9.99,9
Metro,"Medium Roast Pike Place Instant Coffee, Via Instant",7.99,9.99,10
Metro,"Medium Roast Pike Place Instant Coffee, Via Instant",7.99,9.99,11
Metro,Balzac's Blend 100 % Arabica Coffee Beans,9.99,15.99,6
Metro,Balzac's Blend 100 % Arabica Coffee Beans,12.99,15.99,6
Metro,Balzac's Blend 100 % Arabica Coffee Beans,12.99,15.99,7
Metro,Balzac's Blend 100 % Arabica Coffee Beans,13.99,15.99,8
Metro,Balzac's Blend 100 % Arabica Coffee Beans,13.99,15.99,9
Metro,Balzac's Blend 100 % Arabica Coffee Beans,11.99,15.99,9
Metro,Balzac's Blend 100 % Arabica Coffee Beans,11.99,15.99,10
Metro,Balzac's Blend 100 % Arabica Coffee Beans,10.99,15.99,10
Metro,"100% Arabica Coffee Beans, A Dark Affair",12.99,15.99,7
Metro,"100% Arabica Coffee Beans, A Dark Affair",13.99,15.99,8
Metro,"100% Arabica Coffee Beans, A Dark Affair",13.99,15.99,9
Metro,"100% Arabica Coffee Beans, A Dark Affair",11.99,15.99,9
Metro,"100% Arabica Coffee Beans, A Dark Affair",11.99,15.99,10
Metro,"100% Arabica Coffee Beans, A Dark Affair",10.99,15.99,10
Metro,"Organic Dark Roast Coffee Beans, Half Ass",13.99,20.99,8
Metro,"Organic Dark Roast Coffee Beans, Half Ass",13.99,20.99,9
Metro,"Organic Dark Roast Coffee Beans, Half Ass",12,20.99,9
Metro,"Organic Dark Roast Coffee Beans, Half Ass",12,20.99,10
Metro,"Organic Dark Roast Coffee Beans, Half Ass",13.99,20.99,10
Metro,"Organic Dark Roast Coffee Beans, Half Ass",13.99,20.99,11
Metro,No 6 Coffee Filters,3.9899999999999998,4.29,9
Metro,No 6 Coffee Filters,3.79,4.29,9
Metro,No 6 Coffee Filters,3.79,4.29,10
Metro,No 6 Coffee Filters,3.79,4.29,11
Metro,"Dark Roast K-Cup Coffee Pods, Sumatra",22.99,26.99,6
Metro,"Dark Roast K-Cup Coffee Pods, Sumatra",16.99,26.99,6
Metro,"Dark Roast K-Cup Coffee Pods, Sumatra",16.99,26.99,7
Metro,"Dark Roast K-Cup Coffee Pods, Sumatra",22.99,25.99,7
Metro,"Dark Roast K-Cup Coffee Pods, Sumatra",16.99,25.99,8
Metro,"Dark Roast K-Cup Coffee Pods, Sumatra",22.99,25.99,8
Metro,"Dark Roast K-Cup Coffee Pods, Sumatra",22.99,25.99,9
Metro,"Dark Roast K-Cup Coffee Pods, Sumatra",16.99,25.99,9
Metro,"Dark Roast K-Cup Coffee Pods, Sumatra",23.99,25.99,9
Metro,"Dark Roast K-Cup Coffee Pods, Sumatra",20.99,25.99,10
Metro,"Dark Roast K-Cup Coffee Pods, Sumatra",20.99,25.99,11
Metro,"Dark Roast K-Cup Coffee Pods, Sumatra",19.99,25.99,11
Metro,"Medium Roast Original Blend K-Cup Coffee Pods, Keurig",22.99,24.99,8
Metro,"Medium Roast Original Blend K-Cup Coffee Pods, Keurig",22.99,24.99,9
Metro,"Medium Roast Original Blend K-Cup Coffee Pods, Keurig",22.99,24.99,10
Metro,Dark French Roast K-Cup Coffee Pods,22.99,26.99,6
Metro,Dark French Roast K-Cup Coffee Pods,16.99,26.99,6
Metro,Dark French Roast K-Cup Coffee Pods,16.99,26.99,7
Metro,Dark French Roast K-Cup Coffee Pods,22.99,25.99,7
Metro,Dark French Roast K-Cup Coffee Pods,16.99,25.99,8
Metro,Dark French Roast K-Cup Coffee Pods,22.99,25.99,8
Metro,Dark French Roast K-Cup Coffee Pods,22.99,25.99,9
Metro,Dark French Roast K-Cup Coffee Pods,16.99,25.99,9
Metro,Dark French Roast K-Cup Coffee Pods,23.99,25.99,9
Metro,Dark French Roast K-Cup Coffee Pods,20.99,25.99,10
Metro,Dark French Roast K-Cup Coffee Pods,20.99,25.99,11
Metro,Dark French Roast K-Cup Coffee Pods,19.99,25.99,11
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",22.99,26.99,6
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",16.99,26.99,6
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",16.99,26.99,7
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",22.99,25.99,7
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",16.99,25.99,8
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",22.99,25.99,8
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",22.99,25.99,9
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",16.99,25.99,9
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",20.99,25.99,10
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",20.99,25.99,11
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",19.99,25.99,11
Metro,"Organic Dark Roast Coffee Beans, Grizzly Claw",13.99,20.99,8
Metro,"Organic Dark Roast Coffee Beans, Grizzly Claw",13.99,20.99,9
Metro,"Organic Dark Roast Coffee Beans, Grizzly Claw",12,20.99,9
Metro,"Organic Dark Roast Coffee Beans, Grizzly Claw",16.99,20.99,9
Metro,"Organic Dark Roast Coffee Beans, Grizzly Claw",12,20.99,10
Metro,"Organic Dark Roast Coffee Beans, Grizzly Claw",13.99,20.99,10
Metro,"Organic Dark Roast Coffee Beans, Grizzly Claw",13.99,20.99,11
Metro,#2 Cone Coffee Filters,4.49,4.99,9
Metro,#2 Cone Coffee Filters,4.49,4.99,10
Metro,#2 Cone Coffee Filters,4.49,4.99,11
Metro,Qualita Rossa Ground Coffee,4.49,6.49,6
Metro,Qualita Rossa Ground Coffee,4.99,6.49,6
Metro,Qualita Rossa Ground Coffee,4.99,6.49,7
Metro,Qualita Rossa Ground Coffee,3.44,6.49,8
Metro,Qualita Rossa Ground Coffee,4.99,6.99,8
Metro,Qualita Rossa Ground Coffee,5.49,6.99,8
Metro,Qualita Rossa Ground Coffee,5.49,6.99,9
Metro,Qualita Rossa Ground Coffee,3.44,6.99,9
Metro,Granaroma Ground Coffee,5.49,5.99,6
Metro,Granaroma Ground Coffee,5.49,5.99,7
Metro,Granaroma Ground Coffee,5.49,6.99,8
Metro,Granaroma Ground Coffee,5.49,6.99,9
Metro,"Organic Medium Roast Coffee Beans, Lucky Jim",13.99,20.99,8
Metro,"Organic Medium Roast Coffee Beans, Lucky Jim",12,20.99,9
Metro,"Organic Medium Roast Coffee Beans, Lucky Jim",13.99,20.99,9
Metro,"Organic Medium Roast Coffee Beans, Lucky Jim",16.99,20.99,9
Metro,"Organic Medium Roast Coffee Beans, Lucky Jim",12,20.99,10
Metro,"Organic Medium Roast Coffee Beans, Lucky Jim",13.99,20.99,10
Metro,"Organic Medium Roast Coffee Beans, Lucky Jim",13.99,20.99,11
Metro,"Dark Roast K-Cup Coffee Pods, Espresso Roast",19.99,24.99,9
Metro,"Dark Roast K-Cup Coffee Pods, Espresso Roast",19.99,24.99,10
Metro,"Organic Medium Roast Coffee Beans, Pacific Pipeline",13.99,20.99,8
Metro,"Organic Medium Roast Coffee Beans, Pacific Pipeline",13.99,20.99,9
Metro,"Organic Medium Roast Coffee Beans, Pacific Pipeline",12,20.99,9
Metro,"Organic Medium Roast Coffee Beans, Pacific Pipeline",12,20.99,10
Metro,"Organic Medium Roast Coffee Beans, Pacific Pipeline",13.99,20.99,10
Metro,"Organic Medium Roast Coffee Beans, Pacific Pipeline",13.99,20.99,11
Metro,"Classic Instant Coffee, Taster's Choice",2,8.49,6
Metro,"Classic Instant Coffee, Taster's Choice",5.99,8.49,7
Metro,"Classic Instant Coffee, Taster's Choice",6.99,8.49,7
Metro,"Classic Instant Coffee, Taster's Choice",6.99,8.49,8
Metro,"Classic Instant Coffee, Taster's Choice",5.99,8.49,8
Metro,"Classic Instant Coffee, Taster's Choice",5.99,8.49,9
Metro,"Classic Instant Coffee, Taster's Choice",5.99,8.49,10
Metro,"Classic Instant Coffee, Taster's Choice",5.99,8.49,11
Metro,Dark French Roast Ground Coffee,10.99,12.99,6
Metro,Dark French Roast Ground Coffee,8.99,12.99,6
Metro,Dark French Roast Ground Coffee,10.99,12.99,7
Metro,Dark French Roast Ground Coffee,8.99,12.99,7
Metro,Dark French Roast Ground Coffee,11.99,12.99,7
Metro,Dark French Roast Ground Coffee,9.99,13.29,7
Metro,Dark French Roast Ground Coffee,11.99,12.99,8
Metro,Dark French Roast Ground Coffee,8.99,12.99,8
Metro,Dark French Roast Ground Coffee,11.99,12.99,9
Metro,Dark French Roast Ground Coffee,9.99,12.99,9
Metro,Dark French Roast Ground Coffee,9.99,12.99,10
Metro,Dark French Roast Ground Coffee,8.99,12.99,10
Metro,Dark French Roast Ground Coffee,9.99,12.99,11
Metro,"Dark Roast Ground Coffee, Caffè Verona",10.99,12.99,6
Metro,"Dark Roast Ground Coffee, Caffè Verona",8.99,12.99,6
Metro,"Dark Roast Ground Coffee, Caffè Verona",10.99,12.99,7
Metro,"Dark Roast Ground Coffee, Caffè Verona",8.99,12.99,7
Metro,"Dark Roast Ground Coffee, Caffè Verona",11.99,12.99,7
Metro,"Dark Roast Ground Coffee, Caffè Verona",9.99,13.29,7
Metro,"Dark Roast Ground Coffee, Caffè Verona",11.99,12.99,8
Metro,"Dark Roast Ground Coffee, Caffè Verona",8.99,12.99,8
Metro,"Dark Roast Ground Coffee, Caffè Verona",11.99,12.99,9
Metro,"Dark Roast Ground Coffee, Caffè Verona",9.99,12.99,9
Metro,"Dark Roast Ground Coffee, Caffè Verona",9.99,12.99,10
Metro,"Dark Roast Ground Coffee, Caffè Verona",8.99,12.99,10
Metro,"Dark Roast Ground Coffee, Caffè Verona",9.99,12.99,11
Metro,Hazelnut Mocha Macchiato Flavoured Coffee Enhancer,7.49,8.99,9
Metro,Hazelnut Mocha Macchiato Flavoured Coffee Enhancer,7.49,8.99,10
Metro,Hazelnut Mocha Macchiato Flavoured Coffee Enhancer,7.49,8.99,11
Metro,"Unsweetened Medium Roast Coffee Beverage, Iced Coffee",8.99,9.99,6
Metro,"Unsweetened Medium Roast Coffee Beverage, Iced Coffee",8.99,9.99,7
Metro,"Unsweetened Medium Roast Coffee Beverage, Iced Coffee",5.88,9.99,8
Metro,"Unsweetened Medium Roast Coffee Beverage, Iced Coffee",6.99,9.99,8
Metro,White Chocolate Mocha Flavoured Coffee Enhancer,7.49,8.99,6
Metro,White Chocolate Mocha Flavoured Coffee Enhancer,7.49,8.99,9
Metro,White Chocolate Mocha Flavoured Coffee Enhancer,7.49,8.99,10
Metro,White Chocolate Mocha Flavoured Coffee Enhancer,7.49,8.99,11
Metro,"Classic Roast Classico Ground Coffee, Illy Blend",12.99,15.99,6
Metro,"Classic Roast Classico Ground Coffee, Illy Blend",10.99,15.99,6
Metro,"Classic Roast Classico Ground Coffee, Illy Blend",10.99,15.99,7
Metro,"Classic Roast Classico Ground Coffee, Illy Blend",10.99,15.99,8
Metro,"Classic Roast Classico Ground Coffee, Illy Blend",12.99,15.99,8
Metro,"Classic Roast Classico Ground Coffee, Illy Blend",12.99,15.99,9
Metro,"Classic Roast Classico Ground Coffee, Illy Blend",10.99,15.99,9
Metro,"Classic Roast Classico Ground Coffee, Illy Blend",10.99,15.99,10
Metro,Medium Perfetto Ground Coffee,10.99,13.99,6
Metro,Medium Perfetto Ground Coffee,8.99,13.99,6
Metro,Medium Perfetto Ground Coffee,10.99,13.99,7
Metro,Medium Perfetto Ground Coffee,8.99,13.99,7
Metro,Medium Perfetto Ground Coffee,10.99,13.99,8
Metro,Medium Perfetto Ground Coffee,8.99,14.99,8
Metro,Medium Perfetto Ground Coffee,10.99,14.99,8
Metro,Medium Perfetto Ground Coffee,11.99,14.99,8
Metro,Medium Perfetto Ground Coffee,11.99,14.99,9
Metro,Medium Perfetto Ground Coffee,10.99,14.99,9
Metro,Medium Perfetto Ground Coffee,7.99,14.99,9
Metro,Medium Perfetto Ground Coffee,7.99,14.99,10
Metro,Medium Perfetto Ground Coffee,8.99,14.99,10
Metro,Medium Perfetto Ground Coffee,9.99,13.99,10
Metro,Medium Perfetto Ground Coffee,9.99,13.99,11
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",10.99,12.99,6
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",10.99,12.99,7
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",9.99,11.99,9
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",9.99,11.99,10
Metro,"Medium Roast K-Cup Coffee Pods, Pike Place",9.99,11.99,11
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",10.99,12.99,6
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",10.99,12.99,7
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",9.99,11.99,9
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",9.99,11.99,10
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",9.99,11.99,11
Metro,"Cinnamon Dolce Flavoured K-Cup Coffee Pods, Signatur...",11.99,12.99,9
Metro,"Cinnamon Dolce Flavoured K-Cup Coffee Pods, Signatur...",9.99,12.99,9
Metro,"Cinnamon Dolce Flavoured K-Cup Coffee Pods, Signatur...",9.99,12.99,10
Metro,"Cinnamon Dolce Flavoured K-Cup Coffee Pods, Signatur...",9.99,12.99,11
Metro,"Medium Roast K-Cup Coffee Pods, Colombia",22.99,26.99,6
Metro,"Medium Roast K-Cup Coffee Pods, Colombia",16.99,26.99,6
Metro,"Medium Roast K-Cup Coffee Pods, Colombia",16.99,26.99,7
Metro,"Medium Roast K-Cup Coffee Pods, Colombia",22.99,25.99,7
Metro,"Medium Roast K-Cup Coffee Pods, Colombia",16.99,25.99,8
Metro,"Medium Roast K-Cup Coffee Pods, Colombia",22.99,25.99,9
Metro,"Medium Roast K-Cup Coffee Pods, Colombia",16.99,25.99,9
Metro,"Medium Roast K-Cup Coffee Pods, Colombia",20.99,25.99,10
Metro,"Medium Roast K-Cup Coffee Pods, Colombia",20.99,25.99,11
Metro,"Medium Roast K-Cup Coffee Pods, Colombia",19.99,25.99,11
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",16.99,26.99,6
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",16.99,26.99,7
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",22.99,26.99,7
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",16.99,26.99,8
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",22.99,26.99,8
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",22.99,26.99,9
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",16.99,26.99,9
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",23.99,26.99,9
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",20.99,26.99,10
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",20.99,26.99,11
Metro,"Blonde Roast K-Cup Coffee Pods, True North Blend",19.99,26.99,11
Metro,"Unsweetened Blonde Roast Coffee Beverage, Iced Coffee",8.99,9.99,6
Metro,"Unsweetened Blonde Roast Coffee Beverage, Iced Coffee",8.99,9.99,7
Metro,"Unsweetened Blonde Roast Coffee Beverage, Iced Coffee",5.88,9.99,8
Metro,"Unsweetened Blonde Roast Coffee Beverage, Iced Coffee",6.99,9.99,8
Metro,Unsweetened Cold Brew Dark Coffee Beverage,8.49,9.99,7
Metro,Unsweetened Cold Brew Dark Coffee Beverage,8.49,9.99,8
Metro,Unsweetened Cold Brew Dark Coffee Beverage,7.99,9.99,8
Metro,Unsweetened Cold Brew Dark Coffee Beverage,7.99,9.99,9
Metro,Unsweetened Cold Brew Dark Coffee Beverage,7.49,9.99,10
Metro,Semi-Sweet Cold BreweDark Coffee Beverage,8.49,9.99,7
Metro,Semi-Sweet Cold BreweDark Coffee Beverage,8.49,9.99,8
Metro,Semi-Sweet Cold BreweDark Coffee Beverage,7.99,9.99,8
Metro,Semi-Sweet Cold BreweDark Coffee Beverage,7.99,9.99,9
Metro,Semi-Sweet Cold BreweDark Coffee Beverage,7.49,9.99,10
Metro,"Dark Roast K-Cup Coffee Pods, Caffè Verona",22.99,26.99,6
Metro,"Dark Roast K-Cup Coffee Pods, Caffè Verona",16.99,26.99,6
Metro,"Dark Roast K-Cup Coffee Pods, Caffè Verona",16.99,26.99,7
Metro,"Dark Roast K-Cup Coffee Pods, Caffè Verona",22.99,25.99,7
Metro,"Dark Roast K-Cup Coffee Pods, Caffè Verona",16.99,25.99,8
Metro,"Dark Roast K-Cup Coffee Pods, Caffè Verona",22.99,25.99,8
Metro,"Dark Roast K-Cup Coffee Pods, Caffè Verona",22.99,25.99,9
Metro,"Dark Roast K-Cup Coffee Pods, Caffè Verona",16.99,25.99,9
Metro,"Dark Roast K-Cup Coffee Pods, Caffè Verona",23.99,25.99,9
Metro,"Dark Roast K-Cup Coffee Pods, Caffè Verona",20.99,25.99,10
Metro,"Dark Roast K-Cup Coffee Pods, Caffè Verona",20.99,25.99,11
Metro,"Dark Roast K-Cup Coffee Pods, Caffè Verona",19.99,25.99,11
Metro,Hazelnut Flavoured Coffee Creamer,6.79,6.99,6
Metro,Hazelnut Flavoured Coffee Creamer,5.99,6.99,6
Metro,Hazelnut Flavoured Coffee Creamer,5.99,6.99,7
Metro,Hazelnut Flavoured Coffee Creamer,5.99,7.49,7
Metro,Hazelnut Flavoured Coffee Creamer,6.49,6.99,8
Metro,Hazelnut Flavoured Coffee Creamer,5.49,6.99,8
Metro,Hazelnut Flavoured Coffee Creamer,5.99,6.99,9
Metro,Hazelnut Flavoured Coffee Creamer,6.49,6.99,9
Metro,Hazelnut Flavoured Coffee Creamer,6.49,6.99,10
Metro,Hazelnut Flavoured Coffee Creamer,5.49,6.99,10
Metro,Vanilla Flavoured Coffee Creamer,6.79,6.99,6
Metro,Vanilla Flavoured Coffee Creamer,5.99,6.99,6
Metro,Vanilla Flavoured Coffee Creamer,5.99,6.99,7
Metro,Vanilla Flavoured Coffee Creamer,5.99,7.49,7
Metro,Vanilla Flavoured Coffee Creamer,6.49,6.99,8
Metro,Vanilla Flavoured Coffee Creamer,5.49,6.99,8
Metro,Vanilla Flavoured Coffee Creamer,5.99,6.99,9
Metro,Vanilla Flavoured Coffee Creamer,6.49,6.99,9
Metro,Vanilla Flavoured Coffee Creamer,6.49,6.99,10
Metro,Vanilla Flavoured Coffee Creamer,5.49,6.99,10
Metro,Caramel Flavoured Coffee Creamer,6.79,6.99,6
Metro,Caramel Flavoured Coffee Creamer,5.99,6.99,6
Metro,Caramel Flavoured Coffee Creamer,5.99,6.99,7
Metro,Caramel Flavoured Coffee Creamer,6.49,6.99,8
Metro,Caramel Flavoured Coffee Creamer,5.49,6.99,8
Metro,Caramel Flavoured Coffee Creamer,5.99,6.99,9
Metro,Caramel Flavoured Coffee Creamer,6.49,6.99,9
Metro,Caramel Flavoured Coffee Creamer,6.49,6.99,10
Metro,Caramel Flavoured Coffee Creamer,5.49,6.99,10
Metro,Vanilla Latte Flavoured Coffee Enhancer,7.49,8.99,9
Metro,Vanilla Latte Flavoured Coffee Enhancer,7.49,8.99,10
Metro,Vanilla Latte Flavoured Coffee Enhancer,7.49,8.99,11
Metro,Full City Dark Coffee Compostable Pods,9.99,22.49,6
Metro,Full City Dark Coffee Compostable Pods,12.99,21.99,8
Metro,Full City Dark Coffee Compostable Pods,10.99,21.99,10
Metro,Original Roast Instant Coffee,2.9899999999999998,6.99,7
Metro,Mocha Flavoured Iced Coffee Beverage,6.49,6.99,8
Metro,Mocha Flavoured Iced Coffee Beverage,6.49,6.99,9
Metro,Mocha Flavoured Iced Coffee Beverage,5.99,6.99,10
Metro,Caramel Macchiato Flavoured Iced Coffee Beverage,5.99,6.99,6
Metro,Caramel Macchiato Flavoured Iced Coffee Beverage,5.99,6.99,7
Metro,Caramel Macchiato Flavoured Iced Coffee Beverage,6.49,6.99,7
Metro,Caramel Macchiato Flavoured Iced Coffee Beverage,6.49,6.99,8
Metro,Caramel Macchiato Flavoured Iced Coffee Beverage,6.49,6.99,9
Metro,Caramel Macchiato Flavoured Iced Coffee Beverage,5.99,6.99,10
Metro,100% Colombian Coffee Compostable Pods,8.99,12.99,6
Metro,100% Colombian Coffee Compostable Pods,10.99,12.99,8
Metro,100% Colombian Coffee Compostable Pods,10.99,12.99,9
Metro,100% Colombian Coffee Compostable Pods,8.49,12.99,9
Metro,100% Colombian Coffee Compostable Pods,10.99,12.99,11
Metro,Salted Caramel Coffee Froathed Oat Latte,3.3899999999999997,3.59,8
Metro,Salted Caramel Coffee Froathed Oat Latte,3.05,3.59,8
Metro,Salted Caramel Coffee Froathed Oat Latte,3.05,3.59,9
Metro,Salted Caramel Coffee Froathed Oat Latte,3.19,3.59,9
Metro,Salted Caramel Coffee Froathed Oat Latte,3.4899999999999998,3.59,10
Metro,Salted Caramel Coffee Froathed Oat Latte,3.19,3.59,10
Metro,Salted Caramel Coffee Froathed Oat Latte,3.4899999999999998,3.9899999999999998,10
Metro,"Instant Coffee, Rich",2,8.49,6
Metro,"Instant Coffee, Rich",5.99,7.99,7
Metro,"Instant Coffee, Rich",6.99,7.99,7
Metro,"Instant Coffee, Rich",6.99,7.99,8
Metro,"Instant Coffee, Rich",5.99,7.99,8
Metro,"Instant Coffee, Rich",5.99,7.99,9
Metro,"Instant Coffee, Rich",5.99,6.99,9
Metro,"Instant Coffee, Rich",5.99,6.99,10
Metro,"Instant Coffee, Rich",5.99,7.49,10
Metro,"Instant Coffee, Rich",5.99,7.79,10
Metro,"Instant Coffee, Rich",5.99,7.79,11
Metro,"Vanilla Flavoured Coffee Beverage, Frappuccino",2,4.1899999999999995,7
Metro,"Mocha Flavoured Coffee Beverage, Frappuccino",2,4.1899999999999995,7
Metro,"Organic Medium Roast Ground Coffee, Lucky Jim",10.99,14.49,8
Metro,"Organic Medium Roast Ground Coffee, Lucky Jim",9.99,14.49,8
Metro,"Organic Medium Roast Ground Coffee, Lucky Jim",10.99,14.49,9
Metro,"Organic Medium Roast Ground Coffee, Lucky Jim",8.99,14.49,9
Metro,"Organic Medium Roast Ground Coffee, Lucky Jim",7.99,14.49,10
Metro,Dark Roast Coffee Compostable Pods,5.99,9.99,6
Metro,Dark Roast Coffee Compostable Pods,5.99,9.99,7
Metro,Dark Roast Coffee Compostable Pods,5.99,9.99,8
Metro,Dark Roast Coffee Compostable Pods,8.99,9.99,9
Metro,Dark Roast Coffee Compostable Pods,5.99,9.99,9
Metro,Dark Roast Coffee Compostable Pods,8.49,9.99,9
Metro,Dark Roast Coffee Compostable Pods,8.49,9.99,10
Metro,Dark Roast Coffee Compostable Pods,5.99,9.99,10
Metro,Dark Roast Coffee Compostable Pods,5.99,9.99,11
Metro,Dark Roast Coffee Compostable Pods,8.99,9.99,11
Metro,"Caramel Flavoured Coffee Beverage, Frappuccino",2,4.1899999999999995,7
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Blend",14.99,16.99,11
Metro,"Original Espresso Instant Coffee, Gold",11.99,13.99,6
Metro,"Original Espresso Instant Coffee, Gold",11.99,13.99,7
Metro,Decaf Coffee Compostable Pods,9.99,17.99,6
Metro,Decaf Coffee Compostable Pods,12.99,17.99,8
Metro,Decaf Coffee Compostable Pods,10.99,17.99,10
Metro,"Caramel Waflle Cookie Oat-Based Coffee Beverage, Fra...",2,4.1899999999999995,7
Metro,Vanilla Iced Coffee K-Cup Pods,9.99,11.99,9
Metro,Vanilla Iced Coffee K-Cup Pods,9.99,11.99,10
Metro,Vanilla Iced Coffee K-Cup Pods,9.99,11.99,11
Metro,Black Iced Coffee K-Cup Pods,9.99,11.99,9
Metro,Black Iced Coffee K-Cup Pods,9.99,11.99,10
Metro,Black Iced Coffee K-Cup Pods,9.99,11.99,11
Metro,Medium Dark Premium Roast Arabica Ground Coffee,19.99,24.99,9
Metro,Medium Dark Premium Roast Arabica Ground Coffee,19.99,24.99,10
Metro,"Organic Medium Roast Ground Coffee, Smart Ass",10.99,14.49,8
Metro,"Organic Medium Roast Ground Coffee, Smart Ass",9.99,14.49,8
Metro,"Organic Medium Roast Ground Coffee, Smart Ass",10.99,14.49,9
Metro,"Organic Medium Roast Ground Coffee, Smart Ass",8.99,14.49,9
Metro,"Organic Medium Roast Ground Coffee, Smart Ass",7.99,14.49,10
Metro,"Medium Roast Coffee Beans, Qualita Rossa",10.99,13.99,6
Metro,"Medium Roast Coffee Beans, Qualita Rossa",8.99,13.99,6
Metro,"Medium Roast Coffee Beans, Qualita Rossa",10.99,13.99,7
Metro,"Medium Roast Coffee Beans, Qualita Rossa",8.99,13.99,7
Metro,"Medium Roast Coffee Beans, Qualita Rossa",10.99,14.99,8
Metro,"Medium Roast Coffee Beans, Qualita Rossa",8.99,14.99,8
Metro,"Medium Roast Coffee Beans, Qualita Rossa",11.99,14.99,8
Metro,"Medium Roast Coffee Beans, Qualita Rossa",11.99,14.99,9
Metro,"Medium Roast Coffee Beans, Qualita Rossa",10.99,14.99,9
Metro,"Medium Roast Coffee Beans, Qualita Rossa",7.99,14.99,9
Metro,"Medium Roast Coffee Beans, Qualita Rossa",7.99,14.99,10
Metro,"Medium Roast Coffee Beans, Qualita Rossa",8.99,14.99,10
Metro,"Medium Roast Coffee Beans, Qualita Rossa",9.99,13.99,10
Metro,"Medium Roast Coffee Beans, Qualita Rossa",9.99,13.99,11
Metro,Crema E Gusto Classico Coffee Beans,11.99,14.99,9
Metro,Crema E Gusto Classico Coffee Beans,10.99,14.99,9
Metro,Crema E Gusto Classico Coffee Beans,7.99,14.99,9
Metro,Crema E Gusto Classico Coffee Beans,7.99,14.99,10
Metro,Crema E Gusto Classico Coffee Beans,8.99,14.99,10
Metro,Crema E Gusto Classico Coffee Beans,9.99,13.99,10
Metro,Crema E Gusto Classico Coffee Beans,9.99,13.99,11
Metro,Medium Gran Selezione Ground Coffee,10.99,13.99,6
Metro,Medium Gran Selezione Ground Coffee,8.99,13.99,6
Metro,Medium Gran Selezione Ground Coffee,10.99,13.99,7
Metro,Medium Gran Selezione Ground Coffee,8.99,13.99,7
Metro,Medium Gran Selezione Ground Coffee,10.99,13.99,8
Metro,Medium Gran Selezione Ground Coffee,8.99,14.99,8
Metro,Medium Gran Selezione Ground Coffee,10.99,14.99,8
Metro,Medium Gran Selezione Ground Coffee,11.99,14.99,8
Metro,Medium Gran Selezione Ground Coffee,11.99,14.99,9
Metro,Medium Gran Selezione Ground Coffee,10.99,14.99,9
Metro,Medium Gran Selezione Ground Coffee,7.49,14.99,9
Metro,Medium Gran Selezione Ground Coffee,7.99,14.99,9
Metro,Medium Gran Selezione Ground Coffee,7.99,14.99,10
Metro,Medium Gran Selezione Ground Coffee,8.99,14.99,10
Metro,Medium Gran Selezione Ground Coffee,9.99,13.99,10
Metro,Medium Gran Selezione Ground Coffee,9.99,13.99,11
Metro,100% Colombian Summit Ground Coffee,8.99,11.99,6
Metro,100% Colombian Summit Ground Coffee,9.99,11.99,7
Metro,100% Colombian Summit Ground Coffee,10.99,11.99,8
Metro,100% Colombian Summit Ground Coffee,10.99,11.99,9
Metro,100% Colombian Summit Ground Coffee,10.49,11.99,9
Metro,100% Colombian Summit Ground Coffee,10.49,11.99,10
Metro,100% Colombian Summit Ground Coffee,9.99,11.99,10
Metro,100% Colombian Summit Ground Coffee,10.99,11.99,11
Metro,"Medium Roast Nespresso Coffee Pods, Colombia",8.99,9.99,7
Metro,Caramel Macchiato Flavoured Coffee Enhancer,7.49,8.99,6
